meanAmplitude,minAmplitude,maxAmplitude,stdAmplitude,energy,power,meanPitch,minPitch,maxPitch,stdPitch,meanHarmonicity,minHarmonicity,maxHarmonicity,stdHarmonicity,minIntensity,maxIntensity,quantileIntensity,meanIntensity,stdIntensity,speakingRate,articulationRate,minFormant1,maxFormant1,quantileFormant1,meanFormant1,stdFormant1,minFormant2,maxFormant2,quantileFormant2,meanFormant2,stdFormant2,minFormant3,maxFormant3,quantileFormant3,meanFormant3,stdFormant3,Result
-3.4488513557091586e-05,-0.2585320978622704,0.2678102397556514,0.046711823255141546,0.008942454471408078,0.002181984529341791,295.7973868613705,108.38236904212363,580.3522978225177,88.98846709388037,5.707365912030716,-226.0717939016041,34.12917356768942,5.1304604073579165,40.728787030880206,74.82707061934519,64.28893909861505,62.836907384504755,7.991533025779064,5.856068808808504,5.856068808808504,39.98910520035139,2539.632005095316,570.8110243677536,665.7696880108299,358.7561737369199,536.4054422365582,3655.4305627338676,1947.352465485751,2018.569962035312,476.5830251665668,1690.6694770650263,4901.620921056358,3003.437168406481,3026.1701412543866,458.3787954703534,0
-2.3719746394687008e-05,-0.3027604305163971,0.31295467421938983,0.05528794459125796,0.0110724667837106,0.00305673979915057,418.2594943593452,173.80494546526472,628.3679741079986,99.22239766350222,11.002799547488305,-226.94856472689926,47.65117911497868,6.868846071691193,38.44012079762296,76.38202584765284,65.95047476881544,63.17178971971861,9.46956981303052,6.349535000086271,6.349535000086271,91.43617974714968,2067.158094679102,610.5251505548368,684.2227590911831,281.3898044171744,535.6381037505046,3062.402106985432,1775.2499767737568,1788.444856583796,354.87689284589425,1601.851074292038,4402.5747071726,2780.5225259773597,2802.108225965515,479.5531074963974,0
-3.106999768810011e-06,-0.27370622077008483,0.2167492809982798,0.04546087751829835,0.002735309116542339,0.0020666588634351063,190.2826754129784,82.29041311882571,590.1293737728867,108.77772232559919,7.687990833294269,-225.94714160198436,34.562036066640104,6.02171272627754,43.12105542657274,75.07581815326354,61.53919535379514,60.115781747727645,9.23744448734963,3.022194238942232,3.022194238942232,20.240820775750024,2266.1001394705727,432.48166277339385,599.9671569514439,375.6297309770627,965.1852623784861,3097.239620083273,1860.8910326780638,1938.129379292258,351.40853504601716,1993.4304980240747,4278.338293066134,2801.897914195146,2863.436128067834,402.275885198319,0
-4.3095958214954763e-05,-0.2950795123013306,0.26114915468488964,0.03749378852966872,0.011783825719942494,0.0014057825416789644,300.71631435538234,97.4924950251032,607.0472283308965,111.70808468808353,7.076676268228532,-226.6759048679064,39.986622914414056,5.351113269515623,38.37606567146874,75.79174593969815,58.73638554678925,57.95022654315728,9.657142047526381,4.2947148662251,4.717972800668379,49.01266221755802,2722.5773981532984,549.8176172011292,640.7901718384167,305.6218983919228,477.72901075482446,3641.045384876833,1750.3581642335844,1772.4623225076075,415.22122183863786,1255.957244973902,4629.319984969655,2843.7600224382345,2831.842761011406,444.4694740574999,0
-1.9875133328093278e-05,-0.2310922330099858,0.28658814425213597,0.04397321650679631,0.021349486078252083,0.0019336405163972814,289.69418346496445,91.23181839335646,602.751431044939,95.95992639331429,7.371477498533196,-226.24804130079337,34.712260356414916,5.664112872431319,39.46773636422995,75.70056919157554,62.47317008285933,60.725219023101836,9.062582354244446,4.890824420912804,5.082313079897413,4.683924715002419,2592.835967389141,577.3342547450158,634.529816027417,247.57897498870724,539.3861446131742,3727.0259132219967,1723.1198498736098,1727.7018116852944,467.9183782214208,1095.1927563537488,4862.354574483321,2720.1115692654594,2774.4667450127845,455.365149107381,0
-7.159834080620333e-05,-0.24898979652776035,0.33906331730251427,0.046428809758578514,0.01459067051463838,0.0021556328670355326,316.3647296311745,81.48268648069165,629.9867921276037,115.28923668787255,6.5990527337358955,-226.24809414894946,35.854013436798766,5.463740691910193,46.50083609353411,75.38009884146283,64.14016034142111,63.251996776447626,7.003849070786692,5.909619752904024,5.909619752904024,26.282203003252533,2352.875224184606,624.8922050743787,694.3731805141558,305.3041351925476,529.4848512212159,3102.138644096263,1864.7502137407944,1876.881727680258,374.2989775814148,1826.9714522605532,4724.615702889328,2924.010295424549,2951.8983141134127,412.22773226802866,0
-0.00014074277798972488,-0.2609775073730797,0.2719561527028179,0.055497030645363425,0.00318241239709702,0.0030798781213084592,324.421767731657,123.09074567721125,609.4201247909866,96.4237330329762,5.023582052868014,-225.75740886295833,24.493542929668806,4.16260394345475,36.83508749475073,75.37824503030598,68.24549327859268,65.84409993610849,7.06940193119814,4.838904794548167,4.838904794548167,167.3482820600054,1417.8852330117052,737.9350428281246,789.3652704114738,269.3281852239877,1127.6437997872158,2493.8702440827665,1783.060765308497,1722.7901195994905,285.44184352744924,1803.8000563189503,3798.9742275676754,2683.2709028321024,2774.6822252505217,405.0389713210009,0
-6.511007234216256e-06,-0.14532647033502957,0.1225795423149029,0.026058160584811377,0.000536064135900233,0.0006790098567940673,395.8713854529345,297.77996147908965,472.30856608635446,65.25505402685243,5.1548592411716045,-224.9742675484912,24.534750075856923,6.734300608686601,23.654463861923812,71.4783637839828,58.65552057715314,57.19166653369361,9.011328377848919,3.7999736112943663,3.7999736112943663,293.64179561952056,1667.7276620828982,881.8829850686261,864.0933206638667,352.23339486915404,1137.874442887371,2796.4127905709715,2060.789816526299,1962.291922309178,404.65911150348757,1794.4553379724073,3922.067127394368,3118.6676103692034,3054.4857220278086,495.54316894241913,0
-2.9050332397438276e-06,-0.12849638360814242,0.12018749359395489,0.02407746234138205,0.0009759173824374253,0.0005797170268794804,245.7472683038186,151.3658814772081,494.9633421011987,65.07989886418719,4.488791513948884,-225.66923348423725,30.55425133945817,5.6941671103827876,45.48367352875436,69.18504553863417,57.06166658339927,57.47546233554616,6.682808249566962,4.75218117690737,4.75218117690737,45.97687216998227,2161.8153845829693,739.1406496099457,777.2012236241644,304.3130390406704,642.6943625746204,3996.1208142631717,1729.4552039410091,1798.0784824155623,500.7096866534643,1311.8809406220535,4405.443127499365,3145.0178801712686,3094.7523196102475,438.9982481153995,0
-8.70282641686629e-06,-0.25425389835225115,0.2173406752252579,0.03847355856996811,0.001770059342321474,0.0014801889970632537,343.37360153291627,236.33795246333824,618.054056889443,76.37329934495902,5.319934685356499,-225.7958917959979,36.4131137676315,5.071352207550009,30.583603670328987,73.2532131036685,64.12343695501045,62.370596469044884,7.518809085627421,5.853658536585366,5.853658536585366,108.43545161612235,1916.1906936194277,645.2492051176023,701.7389311286578,330.13782137621513,617.5590566777606,3025.5490519657915,1871.3801915811746,1946.0481086226914,451.2524639792376,1865.5793471450531,4288.377358012385,2911.928429399407,2956.95215684131,399.05702855712946,0
-5.652878413229393e-06,-0.14523404205785817,0.180086643583092,0.026961150899743193,0.0009283165871747769,0.0007268918318524868,264.4391834108306,140.14373457509151,468.0334129821036,93.26858243133083,6.177691764676962,-226.15287233037196,37.16583060728852,4.392328385356921,34.24400043532741,71.50533526917602,59.09779262931486,57.87270978228851,8.097577123770916,6.264171873215771,6.264171873215771,156.3223589079389,2221.626798894232,599.7290134635172,628.9239819844915,280.3205000564546,1015.3681643222509,3301.040142434849,2001.3875878479466,2066.442510837318,419.4587355154369,2083.1503215819516,3881.546150238321,3035.9201218691123,3023.234596143824,352.62150075309137,0
-7.4681391140128875e-06,-0.12719081995586,0.14927085789679267,0.024525885764023654,0.0024931464069522916,0.0006015161047992701,254.1496016518702,130.56662135593746,341.13313142063845,45.470742098215275,8.343583017514636,-226.01368086933383,34.0080246077066,4.9361529688299335,25.936152918924872,70.47036270516705,59.70446428327378,55.81344810130723,11.1536995921967,5.066625114979216,5.066625114979216,--undefined--,1981.834371536064,558.6771683052598,558.9866978590512,209.79574598744531,491.2818178588847,3504.8304132263306,2009.6566259133585,2046.717021736567,377.9318698449854,2115.4676640755074,4330.76909464327,2892.317977390898,2904.2801117680706,237.12299587829526,0
-1.3558139074630809e-05,-0.24228073524702126,0.24392843619319624,0.040338997862236534,0.012090965760483716,0.0016272303699141713,315.1768962246309,132.83603166798767,590.8104102602042,106.84319632734531,7.859566234549049,-226.55418035916898,43.164615211553226,5.799964142700856,20.371412208907397,75.3480501445903,61.350770305284954,58.863599548283936,11.874157452400764,5.248710953599937,5.65283102051416,87.40515605961605,2621.7255522217833,608.3958821518831,667.5021125289836,274.0529005508064,502.13422113585756,3912.4130778556064,1892.621293996129,1878.910070316025,413.67321954068905,1235.717588154922,4970.795077410274,2796.4124566319542,2832.4393184509763,455.7569566045484,0
-2.958724645385677e-05,-0.2804312722539422,0.2608519974219782,0.03643947306412114,0.005441859511037667,0.0013278293226877324,291.56068038213937,112.01822968399998,579.0185657326533,72.95486938243171,6.591610103808305,-227.04963406759103,40.05118520148485,5.227084893043406,28.126814702910853,75.1912119753873,61.15133682796128,60.11267994092072,8.596598638336165,4.880057340673753,4.880057340673753,--undefined--,3013.685118171599,475.2834539515831,728.236369241843,608.7100355524175,404.4468817738761,3951.612969622989,2079.1789571716445,2059.4800187156284,643.3643445858717,1962.3378421213206,4817.117338664814,2920.3719704626574,3089.4113491828493,507.5632631292888,0
-2.267168776801537e-06,-0.2710109004818256,0.25538318642081176,0.039995672911779266,0.011960311952241075,0.0015996493995552139,273.7557979172397,103.34465435048004,579.8983214512247,90.10759511087493,7.442381337326885,-226.62604221198495,42.81496782820603,6.766823655674327,25.613966439368635,74.50676816745712,61.089387289408556,58.08495578632492,11.836789461447301,4.54737968391253,4.54737968391253,32.82539910240217,2374.466066498238,646.4565458375345,709.5167378261074,326.7225255708064,589.2304207823809,4162.682845095124,1986.1703393139758,1914.760825819214,551.5560689467526,1726.0220542067464,4772.330066443696,3027.745117522507,3046.818925510847,415.985351470648,0
-2.758073278885318e-06,-0.16273747857752274,0.17081268978026712,0.027992922962167224,0.00171943883941276,0.0007835963037788625,227.3084846181337,129.3016067135504,499.4774690699602,105.23873194498765,6.622460821091984,-225.89964704035185,34.883131424580434,4.530114005370425,24.628903287846388,72.09366604831855,59.63065491332486,55.771017209011504,11.564819187809174,4.55727930425536,4.55727930425536,25.918162315334783,1444.0107602005564,509.7314586817682,585.9571737406646,251.38610626488335,619.9162041825973,2770.6067565972453,1965.944779878402,1917.5789787554434,371.5801413255911,1550.3597162381802,4011.313444717708,2849.643034450136,2824.2688185393913,305.9435680622476,0
-2.203362145824537e-06,-0.11056226809767904,0.1559539351964985,0.02299048832457897,0.0007302422093925997,0.0005285545878949995,172.45353536560415,82.60148333233245,284.69755609527033,60.19905537939994,4.917727561836506,-225.92193071852682,28.978145336781377,5.45229389618225,22.002427723400707,69.54251314673621,58.59390290763976,53.829841856695126,12.66314576309842,3.6190361300440315,3.6190361300440315,5.244706422840721,1866.8391337595024,415.43698846469175,512.2541501335986,347.79078923109483,872.5196155857966,3009.41787552879,1932.3975943008245,1984.2608227803155,335.8574975431511,2211.5961193267935,4537.389543715177,2678.5807500216843,2783.833512923109,350.0174377997996,0
-1.826237292750243e-05,-0.365944595792451,0.3445427994136659,0.05791039813286162,0.025891930432776763,0.0033536054960287237,304.11082349168186,78.7046988201414,593.5116843803767,124.75336573360319,6.7864610035423905,-226.62744834410574,27.30137899192531,6.345912282714194,31.24472771431848,78.57091228195343,64.96216853029722,63.36508084805346,9.585354568618959,5.051404517121347,5.051404517121347,--undefined--,2117.9329803318888,697.5168557040167,775.2178937387679,342.3430324421552,632.7753135773326,3269.6157325981067,1660.2736451346345,1723.3527588650493,356.2869174771259,1838.2694705754789,4335.484461849906,2761.1120163035603,2812.570334236514,387.18438531109337,0
-2.5279342120714465e-05,-0.13190844781766323,0.10310289454033814,0.01683977057259308,0.0008395400926237926,0.00028357651644506245,164.93930172361615,75.66778154041354,395.53349568435,73.26124394730239,5.844752775403353,-226.14365209138748,34.20913785103686,4.520091794024764,38.39519630542061,66.79793898038758,54.66054640096046,54.7584370693944,6.323209326621974,4.72886436885142,4.72886436885142,--undefined--,2185.1025449139806,394.17973769536786,544.5552031333996,387.5068555734118,539.0610636133008,3466.590261994707,1749.2601361887582,1848.4803536525412,561.9841769893304,1994.62843525457,4536.93231681694,3037.0339861417315,3113.1813320708025,354.4453558959477,0
-1.3077822766200528e-05,-0.13459835330699363,0.1167392095725633,0.02766764379948612,0.0036616034781521496,0.0007654953503774109,299.36946932854335,97.99032924863982,487.54547166949607,82.29209231559406,9.45052397620692,-226.12793287212398,33.413016822695205,7.188026751499219,33.21337526905296,69.53233430372474,58.49622907840979,56.178840068908734,10.41721656003927,3.763082591823135,4.205945278899444,6.3266001952471385,2229.6570204998543,512.1549914864977,586.3465687821297,261.268724190087,548.4483357997268,3488.4860947109955,1887.9385268500778,1896.2427984287945,429.7642136839307,1521.1584499465387,4505.774256769379,3072.248421048149,3007.008721576878,520.5910914162957,0
-4.151428564779712e-06,-0.11967368713054607,0.1126219603603802,0.010768688637625607,0.0013382661403156817,0.00011596446286144172,127.1622219135675,70.7209152178454,572.6137879039029,94.46237386999688,2.971328393171077,-226.06607319416082,32.48649139239147,4.519921260776324,18.051919771076488,68.3089339404597,40.95440628214298,40.5813434109399,14.206549019026324,2.166319152969211,3.623024319550745,--undefined--,2202.472732048166,693.8158540037492,726.4514781175329,374.9244981204816,616.5696250115691,3483.772684084648,1798.7422950664954,1821.9710504823927,402.80469801693084,1868.2476559367822,4754.193248528481,2770.6321585379947,2869.166973442335,376.0009758739766,0
-5.515112104662008e-06,-0.08407455943113978,0.08536525364917419,0.018150403585032414,0.00029067340578573447,0.00032942940234966244,96.50477937893724,75.26718522179074,122.80610506315828,12.913451531694145,4.231769692136772,-225.67382774958702,22.89800818270438,4.032574095391336,21.95632086564737,66.72060949110507,55.32873985883492,49.22976644354574,14.394401399708322,2.266663518522891,2.266663518522891,41.22723035299467,1782.9097147619268,313.06840989200674,454.04875008991286,365.230463986116,564.2257390134484,2944.899518524995,1731.8446587970998,1761.6653341064984,433.3373725707267,2259.4992147315947,3801.016969103987,2733.5697200182685,2784.4739354577227,338.2871550333777,0
-1.3205218607473083e-05,-0.22343916714690035,0.2021139381438616,0.039937216668561454,0.001999874136352446,0.0015949549487408602,238.57703168291906,115.82034306048766,348.1216799461834,53.4020438623316,5.165779414690641,-225.47417997023254,32.1985838904197,4.140589473550941,34.680078793079566,72.64360514200524,64.3524500832641,60.89281145406378,9.4452191961524,3.9876383212042668,3.9876383212042668,215.47918742253503,1559.8865825373343,571.056281890176,624.0372889820505,237.00201648257723,810.2144666421441,3506.2351650724427,1819.6166534102783,1837.607529953237,489.31635071040694,2072.9053293492284,4602.9061816383555,2938.7898884707874,2907.7035831729136,457.0134711736116,0
5.418811084972215e-06,-0.23796682379767264,0.25033569609192635,0.042841729547807815,0.0013211155725293793,0.0018353606981392782,220.1480207127061,95.27669286558569,347.22961711987546,91.97695486539806,3.3500310430955347,-225.77029647676844,31.80445477402876,5.5037111180027,27.1181244822334,74.11534181965072,63.5472040021826,55.33394276593712,16.456954437913833,1.3892506729182947,1.3892506729182947,--undefined--,1634.098350704977,552.7371228474692,642.0577682730423,308.69444251477,1096.7123216918994,2971.2033613088333,1731.7713874280741,1807.9532448598857,333.1780145015609,1579.0934650433032,4204.109005997006,2885.932688913693,2770.6380072942084,558.9069621981239,0
-4.903513461581697e-06,-0.2058414635584695,0.23785290286060054,0.03533321108907354,0.012581034048673851,0.0012484332489928944,299.45789692578677,75.11973778961577,614.7727055805917,93.47122244390425,9.892917632816301,-227.13794445828785,50.424709718156336,6.443040723059526,25.267555133367704,73.51404695569556,61.48799998552834,58.88948717751065,10.588178269816241,5.755419479944927,5.96785845200097,28.77717386435922,2516.154486260604,562.6697503628143,636.9726048464684,289.8906813495112,328.6875210413531,3725.7317549101635,1822.8020197833982,1795.0125945358498,500.7724298785237,1450.6045918168477,4809.600007743896,2955.247162900278,2916.2776147030845,430.29646765193877,0
-5.364425708746285e-06,-0.20139640837149492,0.22908179537916087,0.03443291641876723,0.002684157922747545,0.0011856148514468906,262.6627157136587,162.10179309132317,440.03139333851186,60.89563063921203,8.639592033777054,-226.28492528733437,33.73200822346531,5.389588285729979,23.390512228779432,73.14372659010392,59.07352292013418,56.74837047152842,12.990117509553151,3.975374761891616,3.975374761891616,83.79996787040653,2076.703222613155,668.2505873616271,757.3030839562962,347.7690299716863,694.084208081986,3675.408392494462,1949.6838142170789,1971.0746969016238,380.0049269764418,1864.8520865582352,4315.7168409967035,2937.7045802321745,2920.954397906008,415.2656780888052,0
-2.5926261829128604e-06,-0.18625326948865167,0.20744214108259768,0.027079500028203782,0.0021539292838424445,0.0007332941274996973,308.94093050720767,157.54370526915986,627.3287167844603,113.46350250660599,7.810782858599643,-226.48818492286648,36.06039427939838,4.696581723162704,28.791680416775908,73.5117903271713,53.0538259999251,51.85502476114536,12.337976592472089,5.106672719019519,5.70631498858737,--undefined--,2473.8579268814683,661.3793845107316,686.5038150598562,255.58835776950713,735.7576904855188,3590.06708858828,1762.838326974908,1795.2510103038364,435.7999529042961,1344.254868019974,4352.221296003902,3043.4141290809503,2998.36755674886,474.6847705997318,0
-7.955036870839268e-06,-0.21081231528930916,0.25810618873841373,0.047754264285968524,0.003468357048463076,0.0022804385831766433,384.6335479461165,243.26135147323902,498.74461994535943,56.92254997197592,10.170896836604197,-226.0655481036082,34.83728971480063,7.410156126796028,36.8472649670422,73.19738102281012,61.39287755533676,58.73167543797525,13.06086578106468,2.6299928771026244,3.423314196056057,175.68759790286407,2146.4540042183285,514.6622757438637,630.3984007797634,269.58602178955147,774.8292361668952,3594.241283306449,1763.8989867123591,1853.0899770142985,397.42542666237983,2124.1541307449033,4101.392599470831,2911.824506733409,2917.358781508305,337.84010433666776,0
-1.0198593379609398e-05,-0.22556129409778836,0.25932746657163136,0.04250002218917516,0.005682995584327727,0.0018062400299804064,399.4557784988997,244.87121702130455,629.9593425837647,90.18184621750649,9.83781115389812,-226.7578041587119,39.71872749437729,6.561444622127137,36.7539487194134,75.13598557876564,64.18445931592312,61.2930330734851,9.300849586420561,4.1318209809101925,4.1318209809101925,169.67632558578202,1656.5899582336283,652.5155160950017,680.1873708798199,217.89486346375742,784.5299827029158,2977.716726395835,1842.0732358176829,1849.584927859466,390.07557474716134,1168.735561980958,4047.5499129809023,2939.5071711795035,2863.549523841344,472.43633567864697,0
-7.88310722624482e-06,-0.2833411480187455,0.2522744673368524,0.0394580421872071,0.0030909743601223454,0.0015569208173133173,328.91994108509243,224.97936528137237,602.7923671596592,89.21462975788285,8.297475737547622,-226.52986486154697,38.63999527124259,4.561247154121815,37.28084774756727,74.3690429691775,63.69759144618351,60.33907111156767,9.843979993589656,6.044388477884464,6.044388477884464,193.28283019652088,1606.225309207861,660.5371496899165,687.5535230393258,250.5822407288409,910.0899907818269,2941.0341305981606,1859.6690848969904,1811.304979009881,335.7733075755994,1731.7246193247765,4504.592282035834,2997.3878089741847,2934.0121016733174,433.71827602568845,0
-2.985058110095015e-06,-0.24778154820299397,0.31043702306712156,0.04555615980662744,0.002409454025037121,0.002075326464286926,320.05748706538,238.7282209578993,391.3489976655028,47.84789887706334,6.6143087916165975,-225.57754110986068,23.23588352316086,5.874752935962085,28.779844773010478,74.40144138443758,63.438045450436334,59.4281476518976,13.163008179545505,3.445305770887166,3.445305770887166,253.71088379655583,1966.0877185862719,762.9010472510749,768.1874263897369,305.4379208134504,1268.757097022816,2867.3040423883836,1761.3826528748843,1804.463702222089,294.1520486872181,1694.25128850749,4479.0664177996,2853.1711501769482,2832.922799620687,408.59614659556337,0
-2.4913274491437653e-06,-0.2607933651990459,0.29958244750845386,0.04361636640228419,0.007156028462030614,0.001902376888188114,304.23437640670875,165.86639153631157,579.1878204512426,92.38945078068205,7.976022940930651,-226.72527804468967,37.72548121687885,6.231448477825312,25.628606951934728,75.23765321850988,63.19754904135034,60.00803097536835,11.841655227021112,3.9876383212042668,3.9876383212042668,31.29065018385208,1976.954352922705,685.9511205808351,700.1255079731421,277.14902549335835,475.9991660829098,3087.808148991528,1858.2083268104989,1892.0423891194885,329.554307260424,1544.1729250537078,4396.9613786292175,2923.907098976588,2875.7182319548747,400.70501341682444,0
-3.962610641915328e-06,-0.16530582058780766,0.1812984084248598,0.04260701012282325,0.0020443570901600952,0.001815323744407366,342.2921366724607,212.72343062995054,456.5965788794152,70.1271695299604,11.551903828230428,-226.05579827427118,32.787131900037465,3.813064137732789,28.800232968452356,73.23173230903902,63.39269980024379,60.89031498453622,9.883784993066598,3.551872132603226,3.551872132603226,293.2822972212423,1015.5279620395863,654.6953273040523,647.6668257092039,164.49837711990054,859.8351463918102,2613.197653964329,1833.9304730056149,1874.8800011197172,340.1378885460468,1426.0379010544123,3841.7579243219843,3168.5488709689826,3147.103369475559,213.33206920078385,0
-4.783044469696026e-06,-0.221527526798971,0.23528296593612952,0.03103475851026473,0.0012076574880823803,0.000963140255673317,317.1359927164488,133.05937609564404,598.0863422383487,104.57404715397215,7.648913777996344,-226.4733806740902,37.78294553968337,4.668866838798964,38.904847991830636,73.07369919605476,55.58306809082615,55.05984882562827,11.12956088024555,2.39258299272256,3.5133948177426437,311.3882374421105,1703.9402161799376,634.6637925252987,633.1686491171631,162.3767639277376,636.8638906942653,3065.596374857411,1593.433492339919,1705.4194028006268,357.5175040419656,1801.762588083687,4354.509679434448,2967.5177819352393,2869.4849897513886,396.12357431454456,0
-5.530905513105833e-05,-0.13299588001513282,0.11975679230748656,0.027814745189590873,0.0018952328475230994,0.0007736565295282498,194.30030265127027,66.71544355519939,564.2792586871747,61.30979452558606,7.963139280075398,-227.00083954559352,32.68722684682716,4.424251052874681,39.987315414004456,68.91542408920535,62.021706045799085,60.520543966974365,5.6695632179010635,4.490330481519909,4.490330481519909,165.9880656635475,1776.914567249475,465.7051672029425,502.20587662424333,145.2924248506767,1007.9548276267225,3001.402854439044,1781.5359567829178,1778.6526133742893,279.22006586787546,2103.238915953687,4017.148993375349,3027.265466545923,3003.2975268749046,262.6413202664306,0
-6.018219190820336e-05,-0.29984323268236246,0.25504037969499394,0.026369388413459136,0.005158614957336491,0.0006953463145347854,325.21985543614323,74.9331611679796,626.1917214316019,108.45196146632227,6.141057831966541,-226.5906569995746,39.041023063982195,4.488884416211691,37.03171680643885,75.61614285784717,57.60452036437552,57.43346256177595,7.24912071461994,4.98734909477929,4.98734909477929,70.4857978405018,1859.062030953108,707.1740593698851,739.211194133102,232.16673455338017,531.4433422804857,3145.8932372848253,1874.0119816803428,1848.4851474653199,324.99384775076754,1577.607418668661,4351.49983238651,2803.561200228718,2838.8955660099136,442.00847478385697,0
-6.0184248689495746e-05,-0.29985664254722,0.25500667592447596,0.026369396177009542,0.005158617996707714,0.0006953467242214155,325.2198331974731,74.93535940299842,626.1917810686847,108.45272555574552,6.155885770976169,-226.59063964901995,39.041259443776816,4.486362237789861,37.030963098219196,75.61613739056156,57.60454781137966,57.433476894553934,7.249105849806058,4.98734909477929,4.98734909477929,70.44542456368852,1859.2109772917,706.4285720415497,738.9330259047053,232.14332024695798,640.5561332852229,3145.982385157978,1873.266591847573,1847.575973016856,326.1074096548811,1577.5823897732967,4351.512354611911,2801.5032515513553,2837.2585373378733,441.634637704101,0
-8.928807299254009e-06,-0.18683980728936153,0.20562505490018756,0.02885600962554588,0.003596212277964999,0.0008326653546525941,293.7118508962322,108.24736276984078,577.9019946533931,73.1560463137004,6.555670556409914,-226.92951394418992,41.81085902861147,6.089847144619581,35.469371630247394,75.7273097026585,58.56282652512816,57.33720813076275,8.50207049813004,4.630790900495881,5.010699932146772,--undefined--,2754.2036702326786,629.6965762831439,745.1372987427527,412.69286821378734,412.1711007551133,3615.330729533644,1934.373689703808,1944.0079522433477,420.01818080527084,1349.850014035468,5065.184098962027,3043.6827155425362,3020.3726438199637,493.0160022759268,0
-8.007734008462775e-06,-0.18901703828878252,0.20837622306107925,0.04151741772782,0.0019211310560349375,0.001723663819691527,299.8236831592318,174.51431513499602,551.2580511450612,73.26081637127523,5.541607300020895,-226.466083268905,28.823081802532144,6.584122554996459,20.42149136745696,75.64770280690259,57.52530316871433,55.45973611330298,15.28966026997197,4.486065160096451,4.486065160096451,65.82887382431736,1883.0398138140158,680.5263109311236,723.4367195051677,385.96696437675564,622.6202066717905,3147.251776707381,1768.0791242408282,1795.5866156140746,441.18915300075855,1539.644857711196,4378.6570938779105,2890.0119427539107,2967.1623972895895,473.94141481896634,0
-3.4249992366385826e-05,-0.22188369763971144,0.24297362230448472,0.03897715994747487,0.0025751414900878444,0.001519201498521644,280.07915635766227,124.52747530814648,465.1424993848667,92.04966176416912,6.601920896490519,-225.28356864696244,37.62738371611126,4.933788107396407,41.38251792009438,73.28050233639874,64.40683317199179,62.32617801686917,6.998629996292069,5.899487482024999,5.899487482024999,160.81320876390936,2067.3037674485145,595.7911965747477,668.4466382215592,235.09564437270495,889.9806438218075,2890.7926282384356,1998.535611880373,1945.7037472056593,326.54548713397,1547.9455542757148,4554.327051192599,2807.595610592565,2808.208587865795,424.2910456361906,0
-0.0001253054869596724,-0.2426532599674019,0.270429129285788,0.051383734018647764,0.007142296873634526,0.002640283489167608,394.66816951888444,88.98847685591814,623.0456274957269,103.13179616396573,6.707606850310481,-226.20460781555363,26.067400781101682,4.417922629496983,46.938332257437416,75.30678360972355,66.77868095672349,65.12869437126419,6.203529969574217,5.914698951065108,5.914698951065108,321.49594813435436,1396.7994347481197,650.154483078112,695.9113218210432,215.65058664170172,829.1238176135137,2599.366481958749,1809.5222137708988,1779.497605589343,307.96042013207426,1352.837057734019,4066.450605613272,2901.0652172976456,2876.0219600679006,464.91788777203374,0
-5.0646816898853984e-05,-0.24025554349801503,0.2821502206025264,0.0408068242669645,0.005239203221688513,0.0016651884457403747,395.0244390336296,179.42815731658493,635.5578850199615,112.18907069469145,8.237862510928347,-226.3863311311614,33.28402995049198,5.337366813778298,45.70178819241155,73.69230375445053,64.39903924685967,62.81173379104921,6.710394043336469,5.720982896644882,5.720982896644882,242.04615047221736,1434.0916164481014,650.8017170478731,709.8471591323597,275.75459072131406,762.3444845640267,2999.70469937717,1807.136180461226,1832.310652649722,348.6220939679598,1500.8067515275347,4088.076129531205,2937.5517500214337,2909.8527222291455,432.98333402250046,0
-2.1801991745154617e-05,-0.24764568094149436,0.27753447261972575,0.05085373485251126,0.0030924940829669743,0.0025860577697284807,379.79153838812925,203.9986419294421,617.7602331949985,91.05062023228707,6.379056631320757,-226.05872275469792,34.42215740593875,3.981899364684003,49.52763758215137,75.13580948968348,67.47623852319458,65.70100696639219,5.806469749456373,5.853658536585366,5.853658536585366,210.46902506382534,1403.605665085101,739.3282591196426,755.733752415231,208.15225805877333,761.5578680289593,2926.627986459564,1822.9962558877564,1754.6625267955112,374.1695662524441,1862.4257302394865,3950.464659290293,2731.995172411758,2754.8458963163903,387.0167211146807,0
-4.555898652661616e-06,-0.30258092981758977,0.3502926811877841,0.047493690409714094,0.015058065837889444,0.0022556436101508676,287.004258354842,130.3176784618321,612.4598542994653,91.99199661489936,6.139283923599042,-226.12919116666427,35.08535528196957,4.465469825080791,47.19272168158861,76.59483478480018,65.31828078308355,64.7311543007365,5.566766735072087,5.692262081233324,5.692262081233324,4.951865642043629,2118.12644529292,625.3797418398653,666.2489087977723,230.0314618746786,402.7541582207126,3202.510416048555,1673.7461252162996,1658.191205663911,336.09558253979645,1631.1213016900117,4903.07646314586,2610.110843491185,2619.0545633823112,334.69891935601186,0
