meanPitch,minPitch,maxPitch,stdPitch,meanHarmonicity,minHarmonicity,maxHarmonicity,stdHarmonicity,minIntensity,maxIntensity,quantileIntensity,meanIntensity,stdIntensity,minFormant1, maxFormant1, quantileFormant1, meanFormant1, stdFormant1, minFormant2, maxFormant2, quantileFormant2, meanFormant2, stdFormant2, minFormant3, maxFormant3, quantileFormant3, meanFormant3, stdFormant3, Result
317.4883301082958,104.3704531390924,623.9428384168701,106.64790793010079,7.922789499896453,-226.52637490986126,38.63032709586373,5.7157796130464975,33.13477630581925,75.67906649080024,60.09833872406198,58.60848498603703,9.538935408880223,--undefined--,2546.1694291718213,661.1875967228873,720.6688578689897,346.8340729562901,712.3422771388514,3718.485538034824,1855.2287593747278,1957.1206008849485,411.54632818023003,1578.9833079435743,4644.240362749918,2917.1045326207122,2944.5724962421223,403.68049501978965,0
363.8586251094314,177.4685231102891,629.0337968769068,128.24408781716824,10.375492796760764,-226.44483011807233,33.05300634686549,6.1796275497564785,29.600933251909474,70.59944142765747,60.86530853473246,57.6409447202364,10.481144565260188,96.44765939858432,2468.172738800953,559.4083407953275,661.770672671757,353.3342044559728,648.4880562026411,3774.1448996944705,1797.2295864679945,1849.0559342166252,457.2242980034963,1261.3925935065645,4737.1918981247245,3081.6757621308416,2994.9423247941572,506.42802583839796,0
291.76779728834174,95.7963221126822,624.6275621200816,88.18660645280487,5.95694459128777,-226.75150543252607,39.40210904843818,5.768862390027351,29.694117386072396,73.0174954310845,60.63432896312926,59.045849208509594,7.954529340099624,211.96228910552207,2228.919786217294,653.0581104593681,696.9734624606847,300.34980419633,524.1290472438285,3298.3703714583103,1920.730407506892,2034.57833582817,484.73133377736787,1899.7655022390838,4577.939526403992,3083.166008350499,3013.392913709522,369.3093464822625,0
299.07244473652224,80.63379096103121,620.2909765187015,100.5500492783995,5.478408244112145,-225.99595012875758,32.39304571479309,5.21299549531767,41.504610076947756,75.57028332852443,64.61358763934675,62.996565280985095,7.09135525658547,71.2427766704485,2255.9583566440347,586.6452176132998,694.2480319878623,342.5684637951465,698.3205687787093,4021.210699752086,1896.4578732173463,1900.2703489930177,445.29309672212435,1620.7984348371413,4607.413783975981,3017.3674354337745,2991.1325114143096,387.6552692062986,0
310.0655457342681,160.75035357648622,593.661125410887,98.8244978848048,7.404237838715176,-226.50362212571065,34.46359318429266,5.659758917354001,27.64203985455716,73.12090949676664,62.454536509674234,59.13999467279724,10.062586150240989,--undefined--,2663.2562647758414,587.6573757362048,646.2458549007641,344.06913338580796,898.2302918070732,3904.208177012904,1937.522579290316,1948.647090761251,454.7149726249448,1683.293739867807,4729.18491571311,3054.2593792332605,3026.62257276691,384.6750926284517,0
262.1168030669842,144.77845648027667,616.3875470363904,81.08695706150736,6.240774098902391,-226.57814523036203,36.58535152540529,4.8735392955613035,29.105352265919905,73.34456216522722,60.29168356701459,58.182353416063734,8.901106454715473,181.75356342741983,1925.1171875329896,609.2165774639286,650.8572694254767,242.67483532864006,668.1459077409495,3330.9095887410203,1931.3097280571158,2009.869771668063,473.7872520277955,1699.8819178510419,4385.7246073596825,3023.1639122607626,3033.5170744022466,354.75433818722604,0
311.6602010427248,166.90985015677373,609.5423318402787,104.03424131260637,7.84173252515011,-226.46565065058647,39.03696320962197,6.049469129908679,25.453855307180216,72.98593636847603,60.46333354072925,58.954298422178844,9.97692135597326,1.5873017105792258,2626.1315499902034,572.1378211988265,688.9107226511082,400.8501021184798,874.565021021959,3472.4254747131517,1921.658475081484,1948.13152772408,396.9176666454467,1891.1661465210218,4507.774385828723,3025.4710647785514,2998.843689018427,396.3140190869671,0
274.08400101979004,82.34621680118882,591.8114550734866,147.3819869343361,4.0710857813094785,-225.82290851958373,26.123062348193674,3.6905719344652534,49.65362217895515,71.93967208910071,61.5805774481813,61.414531148903954,5.912300090575933,17.10294929450444,1622.0230501683632,587.0529237873002,647.1014417411988,285.9695114453331,1023.8806889973245,3032.821670307318,1809.6176660288465,1780.2500761609926,411.4426449399307,1733.8595660409553,4386.221142359069,2755.6945451868887,2859.4351483787314,442.1923331392583,0
349.869304706435,137.0233358207064,619.2616573220857,96.52836814068894,7.275690619604166,-226.34815225340859,31.261451096684148,6.459091807106626,28.081468431668874,70.99136274597576,60.65067039125321,58.33751781757806,8.493752282552164,--undefined--,2719.8981424855815,642.7647015161297,734.1502390273865,428.0313230663228,353.6557949267769,3273.765241879042,1955.3045018909177,2001.4588543105854,405.7327920021779,1914.7586034143621,4466.946362688974,3009.8277024486933,2997.906347260376,370.33612484293803,0
207.2036212552488,94.46078300529918,338.1474175431972,50.8239765095627,5.208531701034692,-225.64167619926732,15.5247543459921,5.110390963185289,41.80906933772182,71.09882789078999,54.20639572815358,55.138246878024205,7.955505950831935,191.60836591900633,1883.0155107077978,616.0917891576644,633.031058252114,235.25953962790396,1334.0688298194893,2948.047994996258,2027.3968648321163,2038.8091783048346,278.99554265068394,2142.1096927157555,3868.3373208896846,2994.035628819092,2996.8463790748656,276.45216486510526,0
331.28196294580334,81.92125689184365,605.9667027325759,121.72046348090844,7.342299550384084,-226.37167099062475,24.991116742378995,5.998603580387129,39.59855061435792,74.8413440327104,64.30598836028474,62.49087336997382,7.454069550158313,362.1875500758517,1636.6919350143653,655.3424524677037,689.5864824256219,197.2840177772408,1016.745418518596,2825.407657933431,1843.583138076547,1891.799987271328,398.6671674553942,2021.4293658078236,3761.063547606208,3022.548137933637,2994.4394204423998,342.06396688905755,0
286.6136022061161,91.57866551686348,474.48209284099187,98.47857116898497,8.153784873502198,-226.8366510020463,35.97860801373114,4.34894294399142,25.374558924238308,71.63889685664961,61.18262449627661,58.4777488118339,10.143324528484209,--undefined--,2709.6282633923583,491.89153817272575,588.4158062934544,313.01727326804325,199.67867631654897,3543.684793353352,1931.6009682428862,1824.813820258559,506.71485528039,1610.0278818877014,4573.053795434467,2892.06365484018,2920.006104023172,490.83011694154726,0
307.1755854942134,151.63653074486876,620.3723218800076,98.93063728328147,6.2625269038963305,-226.67952186009268,36.24161262405037,5.549643822689411,24.98224787178415,71.33322580853371,59.59050308667936,56.63350729790573,10.868153701379216,10.681613940311749,2284.007723137054,627.0928148411618,707.1749651164265,351.80834316036305,782.8500946686387,3652.520216570978,1931.9463628643066,1984.2837563324354,431.2272143914044,1801.7826173333688,4410.887932338507,2996.433725585041,3018.2031954628956,390.3530736602091,0
418.05387366368024,266.0029337979677,603.778783569685,71.84456247357842,10.504906805145481,-225.91397090184276,32.62507179929954,6.954361904967369,28.659314902706065,74.82883553982002,60.479700342716754,58.20997372097208,12.502102926608263,228.046415255047,1712.9582344196258,767.5663563267391,762.7750011053091,234.18309720354458,910.414845542505,3501.427215259855,1785.886031125718,1763.9004786155756,331.22061796223664,1768.128482774463,4282.304493804103,3009.421462395493,3007.1120811121123,329.25356611384524,0
311.3412579924955,173.7257550536104,579.6591920048721,101.48450627763401,10.291379870223839,-226.30803878000734,36.31464132920195,6.7167398752118,26.948295915378843,71.94106486213836,61.97990634211227,60.49612061709927,8.491746889480783,35.69834356544703,2663.609514453626,454.0124359674181,650.0597939779163,518.2061078402159,423.95492396361976,3476.316350762968,2182.7811913509067,2173.7010892309722,475.4813935253761,1933.2719377273265,5425.498543182423,3128.8799165732407,3122.9159908749284,499.57395815663585,0
271.81093808419485,142.42357157882876,600.5889020272723,100.56546787793656,4.3808307629235665,-225.8653791601963,32.30980589021577,4.579892514706209,29.484304340715266,71.22788710407058,62.978358740329725,60.18837576044902,9.301025450629743,233.94774867000598,2007.7872234530275,813.1643627486466,855.3049475833766,379.0272835818249,1251.7672452425882,2659.4819918696094,1799.5175198385994,1805.601555983269,289.63619825209895,1744.4318620171132,3998.5206052365716,2952.476053600002,2887.23042888454,374.0150291320556,0
350.9617261300431,151.89280529152416,632.4819147701271,83.15804575587916,8.50793920752978,-226.72116311837752,38.528643012302894,6.9248212892429315,26.741212593210484,75.55068898820092,62.75171068907001,60.270563203564016,10.239427689483792,--undefined--,2479.5605900292285,615.4914004695495,717.8180668429899,374.7464282637615,237.92733160707303,3625.89801394882,1989.0693814286294,1964.8609432303965,441.2762032361161,1286.1969121670868,5058.437683735711,3015.169483041828,2971.7846033169158,472.72579897373987,0
285.5938751573132,191.2522026482033,607.8692229450107,94.23838519704883,9.49401948853292,-226.51902698239047,34.665840968770794,6.284303952278591,27.41985187530343,73.75861826539828,57.100924832532115,53.9213208261291,12.605082710881407,--undefined--,2446.4023899522567,572.0407815686156,661.9792734468565,354.4555624112997,82.94547260249175,3588.850207560011,2067.0473395049935,1922.7547800104276,613.4619798881389,2056.206274862829,4503.851782904288,3133.227100892769,3101.65572431076,392.05784571460185,0
328.3236559520538,138.55602511198944,621.2051081906851,97.9100966074145,7.1965860441048966,-226.41238850486286,38.9694349202916,5.653794971829062,28.281008893686167,74.3008002517993,61.840365761907385,59.237768534989186,9.969511325251034,--undefined--,2640.3712739247962,585.8218164528953,644.4037345139749,268.3190795297831,418.51639642482024,3527.6644514623754,1974.2033801702287,1991.5718455419944,359.4811878928798,1665.6297770662297,4556.240466623508,3056.566624684953,2979.9038365825195,348.61208786945036,0
265.19535936655626,81.71595683416639,582.5423685071887,100.94397688510392,8.12745294023498,-226.566615651309,37.81926398270627,5.087561411806563,36.737205558336385,72.72286141935703,61.73629290796234,59.554472732331405,7.88717055288336,207.39900807179905,1323.8529234302453,617.2837003054674,656.4478465811478,208.98827327037634,509.42866301030904,2779.2516333965928,1942.5800203897638,1909.6442965036263,320.65786774696164,1834.3145827626286,4253.765389234047,3073.101557509306,3022.564131471204,342.2267442292027,0
313.57517239389136,160.96832922550436,627.1083947090817,83.29017506650032,6.352298737913508,-226.15950505299108,33.43622022039946,5.496216880204511,38.48348582474711,73.83244935070871,61.55950251917301,60.74186565264755,7.4894928459609496,1.5934791226963227,2405.8527355984074,650.2677918814027,668.2046234899718,251.17758263211306,571.125914620653,3572.6930527211666,1951.8741996963893,1921.1295179576864,387.90219279570175,1352.9601514131245,4417.5959926726,3024.858368901626,3004.414510829774,367.9758534309775,0
354.81684090321426,99.02978234660745,621.9033703903331,107.20189059216378,6.973676111413784,-226.77201074938984,40.21335802965632,5.55819754770196,37.48394855611893,76.81225292978206,66.11416858128072,63.94719631226646,8.261200570840115,10.847771310998056,2451.7364027920025,638.5835102941489,707.8944569284353,280.9093943875896,991.2481451348966,3794.5290283107797,1889.3126847423184,1918.627391803369,388.3868896705464,1655.1155506611847,4500.008565187572,2850.4644624411812,2897.153639466587,390.5341231847522,0
322.93472830639746,103.56056316126907,616.9683776652839,95.63421684123493,7.71735954871853,-226.68961825930973,37.678390491676566,6.037738022311001,33.0462241428622,73.93151299643327,61.902538017060415,59.64511672245142,9.421098745320888,--undefined--,2527.972331441445,627.2738292790402,745.970975975426,436.0139829280854,336.1962891685896,4149.302680769199,1939.6446835652573,2004.485255532644,473.6539761192312,1762.4235225599293,5008.30206823855,3040.460912808675,3015.2439451513565,501.5701019644578,0
263.5822482697889,97.02393847825262,541.1356723570304,86.71230164795973,8.479839784120196,-226.47908643090364,35.990330761444426,5.713736286363655,35.145783711297646,74.41949214750029,63.13237778807307,60.5463876631346,8.428389124774595,44.69099876593245,2640.540701249648,544.4721693787604,640.1366103488108,384.95171690663494,476.272934514319,3882.667950023992,1889.8141093633494,1923.3039241952793,502.2476547692266,1459.5848328192303,4662.613489627549,2957.9256627144764,2916.309560466973,525.2511678628872,0
